year,date,exam_type,subject,question_no,question,option_A,option_B,option_C,option_D,correct_answers,notes,_場次
111,2022/5/21,食品品保初級工程師,食品科學概論,25,毒素型食物中毒原因菌為金黃色葡萄球菌與肉毒桿菌，下列敘述何者錯誤？,金黃色葡萄球菌之腸毒素，毒性不強，致死率甚低,嬰幼兒若攝取到蜂蜜中所含的肉毒桿菌孢子，則可能引起嬰兒肉毒桿菌症,肉毒桿菌毒素在121℃高溫下具有毒性,皮膚有傷口之烹調或原料處理工作人員為金黃色葡萄球菌常見的傳播方式,C,,第一次
111,2022/5/21,食品品保初級工程師,食品科學概論,26,"飯糰檢體取50 g 並以適當均質液均質後，得10-1 稀釋檢液，再以此進行連續10 倍稀釋，
最後以塗抹平板法分析菌數，平板上所得菌落數如下：
稀釋倍數
菌落數
10-1
5,3
10-2
0,0
10-3
0,0
10-4
0,0
請問檢體的總菌數表示為：",4 × 101 CFU/g,4 × 101 CFU/mL*,4 × 101 CFU/mL,4 × 101 CFU/g*,D,,第一次
111,2022/5/21,食品品保初級工程師,食品科學概論,27,"執行微生物檢驗時，如遇布丁、煉乳、海苔醬等凝態及濃稠液態檢體，應如何進行樣品前
處理？",直接取樣進行均質及序列稀釋,經攪拌均勻取樣進行均質及序列稀釋,分切成小塊後取樣進行均質及序列稀釋,解凍後取樣進行均質及序列稀釋,B,,第一次
111,2022/5/21,食品品保初級工程師,食品科學概論,28,執行微生物檢驗時，樣品前處理之步驟，下列何者錯誤？,固態檢體切碎混合均勻後再行均質與稀釋,冷凍樣品需進行解凍程序,食用冰塊、冰棒等冰類製品需進行解凍程序再進行取樣,粉狀、粒狀或其他易於粉碎之檢體需經粉碎後再行稀釋,C,,第一次
111,2022/5/21,食品品保初級工程師,食品科學概論,29,液體培養基之pH 值測定值，應與表準值差異在pH 值多少範圍才可允收？,±0.1,±0.2,±0.5,±0.8,B,,第一次
111,2022/5/21,食品品保初級工程師,食品科學概論,30,預防沙門氏菌食物中毒的方法，下列何者不正確？,未即時食用之食品於下次食用前，應再度加熱,生食及熟食所使用之容器、刀具、砧板應分開,食品烹調處理之工作人員在工作前或如廁後，應以肥皂洗手,調理場所避免老鼠、蒼蠅及蟑螂等病媒汙染，狗、貓則無須強制管制,D,,第一次
111,2022/5/21,食品品保初級工程師,食品科學概論,31,預防金黃色葡萄球菌食物中毒的方法，下列做法何者錯誤？,烹調或原料處理之工作人員若有咽喉發炎時，應戴口罩,食品或其原料之保存應放置於低溫（5℃以下）冷藏，並儘量縮短保存時間,烹調人員嚐味時應有單獨的湯瓢或器具,皮膚有化膿之傷口的烹調或原料處理之工作人員，應暫時調離工作崗位,A,,第一次
111,2022/5/21,食品品保初級工程師,食品科學概論,32,有關大腸桿菌O157：H7 之敘述，下列何者正確？,雞肉為其重要媒介食物,O 抗原指的是體抗原，H 抗原為鞭毛抗原,為腸侵入型大腸桿菌,品管時當作指標微生物,B,,第一次
111,2022/5/21,食品品保初級工程師,食品科學概論,33,下列產品中，何者發生肉毒桿菌中毒機率較低？,生肉醃製產品,草莓果醬,殺菌不完全的罐頭食品,未添加亞硝酸鹽的香腸製品,B,,第一次
111,2022/5/21,食品品保初級工程師,食品科學概論,34,有關適合黴菌的生存條件，下列敘述何者錯誤？,有氧或無氧環境皆可生長,水分含量達13%以上,相對濕度在80%以上,溫度範圍在10~45℃之間,A,,第一次
111,2022/5/21,食品品保初級工程師,食品科學概論,35,食品微生物之檢驗方法－黴菌及酵母菌數之檢驗中，各稀釋檢液至少需做多少重複？,二重複,三重複,五重複,十重複,B,,第一次
111,2022/5/21,食品品保初級工程師,食品科學概論,36,"依衛生福利部公告之食品微生物之檢驗方法－生菌數之檢驗中要求，微生物檢驗之工作
環境為：工作平台須寬敞、潔淨、光線良好，操作平台光度為100 呎燭光以上，密閉室內
換氣良好，儘可能沒有灰塵及流動空氣。每15 分鐘落菌數不得超過：",15 CFU/培養皿,30 CFU/培養皿,150 CFU/培養皿,300 CFU/培養皿,A,,第一次
111,2022/5/21,食品品保初級工程師,食品科學概論,37,右圖為何種食品中毒病原菌？,沙門氏菌,金黃色葡萄球菌,李斯特菌,諾羅病毒,B,,第一次
111,2022/5/21,食品品保初級工程師,食品科學概論,38,食物中毒的分類不包括下列何者？,類過敏症,寄生蟲,化學性,細菌性,B,,第一次
111,2022/5/21,食品品保初級工程師,食品科學概論,39,下列何者是最不可能經由食物或飲用水傳染的「病毒」？,冠狀病毒,諾羅病毒,星狀病毒,A 型肝炎病毒,A,,第一次
111,2022/5/21,食品品保初級工程師,食品科學概論,40,下列何者不是食品衛生指標菌？,Aspergillus,Coliform,Enterococci,Escherichia coli,A,,第一次
111,2022/5/21,食品品保初級工程師,食品科學概論,41,有關油脂的品質鑑定，下列敘述何者正確？,AOM 值越大，有利油脂的保存,POV 值越大，表示油品品質越佳,CV 值越大，表示油品品質越佳,TBA 值越大，表示油品品質越佳,A,,第一次
111,2022/5/21,食品品保初級工程師,食品科學概論,42,下列何種糖的甜度最高？,葡萄糖,乳糖,蔗糖,果糖,D,,第一次
111,2022/5/21,食品品保初級工程師,食品科學概論,43,氣相層析儀若無法以滯留時間鑑定成分時，則下列何種設備最常作為成分判定工具？,揮發性光散射偵測器（ELSD）,紫外線檢測器（UV-detector）,質譜儀（MS spectrum）,紅外線光譜儀（RI detector）,C,,第一次
111,2022/5/21,食品品保初級工程師,食品科學概論,44,我國合法食品添加物中品項最少的為哪一類？,殺菌劑,保色劑,膨脹劑,抗氧化劑,A,,第一次
111,2022/5/21,食品品保初級工程師,食品科學概論,45,相同的加工及貯存條件下，下列何者最容易氧化？,魚油,大豆油,橄欖油,椰子油,A,,第一次
111,2022/5/21,食品品保初級工程師,食品科學概論,46,色澤鮮豔，中～鹼性環境下不安定的天然色素為何？,胡蘿蔔素,番茄紅素,甜菜苷,花青素,D,,第一次
111,2022/5/21,食品品保初級工程師,食品科學概論,47,五辛植物不包括：,大蒜,洋蔥,辣椒,韭菜,C,,第一次
111,2022/5/21,食品品保初級工程師,食品科學概論,48,"在大腸桿菌之鑑定試驗中，使用巴利特氏試劑 （Barritt’s reagent） 的，是用來測試大腸
桿菌之何種試驗？",吲哚試驗（Indole test）,甲基紅試驗（Methyl red test）,歐普氏試驗（Voges Proskauer test）,檸檬酸鹽利用性試驗（Citrate utilization test）,C,,第一次
111,2022/5/21,食品品保初級工程師,食品科學概論,49,"澱粉酶包括α-澱粉酶（α-amylase、A）、β-澱粉酶（β-amylase，B）、葡萄糖澱粉酶
（glucoamylase，C）、枝切澱粉酶（pullulanase，D）及異澱粉酶（isoamylase，E）等，
下列敘述何者錯誤？",製造高果糖糖漿需用到ABCE,烘焙製品經常添加AC，增加葡萄糖產量，以加深麵包表皮的棕色色澤,高麥芽糖主要利用ABD 製造,啤酒在製醪過程需添加CDE，以提高水解率，充分轉換成可發酵糖,D,,第一次
111,2022/5/21,食品品保初級工程師,食品科學概論,50,下列有關澱粉糊化的敘述，何者錯誤？,水分充分時，澱粉的糊化溫度較低，水分不足時，糊化溫度會上升,酸或鹼都能促進澱粉的糊化,高濃度的糖會競爭澱粉糊化所需的水分，導致糊化溫度降低,單酸甘油酯的脂肪酸容易與直鏈澱粉形成α-螺旋複合物，可避免澱粉過度糊化,C,,第一次
111,2022/5/21,食品品保初級工程師,食品科學概論,51,檢測大腸桿菌（E. coli）時，若是大腸桿菌陽性，其檢測結果下列何者正確？,IMViC 為＋＋－－,革蘭氏染色陽性,EC broth 不產氣,LST broth 不產氣,A,,第一次
111,2022/5/21,食品品保初級工程師,食品科學概論,52,有關金黃色葡萄球菌（Staphylococcus aureus）之敘述，下列何者錯誤？,屬於毒素型食品中毒菌,水活性可耐至0.85,可經由化膿的傷口汙染,會形成芽孢,D,,第一次
111,2022/5/21,食品品保初級工程師,食品科學概論,53,下列何種天然色素的組成單元為異戊二烯？,花青素,葉綠素,肌紅素,類胡蘿蔔素,D,,第一次
111,2022/5/21,食品品保初級工程師,食品科學概論,54,利用氧化還原法測定鈣含量時，需先形成何種化合物沉澱？,碳酸鈣,磷酸鈣,硫酸鈣,草酸鈣,D,,第一次
111,2022/5/21,食品品保初級工程師,食品科學概論,55,金針以二氧化硫煙燻的主要目的在於抑制下列何種酵素的作用？,過氧化酶（peroxidase）,脂肪加氧酶（lipoxygenase）,超氧歧化酶（superoxide dismutase）,多酚氧化酶（polyphenol oxidase）,D,,第一次
111,2022/5/21,食品品保初級工程師,食品科學概論,56,下列何者不屬於微生物膠？,三仙膠（Xanthan gum）,卡德蘭膠（Curdlan）,阿拉伯膠（Gum Arabic）,結蘭膠（Gellan gum）,C,,第一次
111,2022/5/21,食品品保初級工程師,食品科學概論,57,成熟香蕉和鳳梨的主要香氣成分為：,醇類化合物,醛類化合物,酯類化合物,萜烯類化合物（terpenoid）,C,,第一次
111,2022/5/21,食品品保初級工程師,食品科學概論,58,下列何種鍵結為構成蛋白質二級結構的主要鍵結？,凡得瓦爾力,疏水鍵,離子鍵,氫鍵,D,,第一次
111,2022/5/21,食品品保初級工程師,食品科學概論,59,下列食用油脂中，哪一種發煙點最高？,花生油,玉米油,大豆油,烤酥油,C,,第一次
111,2022/5/21,食品品保初級工程師,食品科學概論,60,福菜為一個客家習俗的重要醃漬品，其製程在醃製時，需要調整原料的水分含量到：,20-24%,25-30%,40-45%,50-55%,C,,第一次
111,2022/5/21,食品品保初級工程師,食品科學概論,61,依據GMP 法規規定，飲用水質微生物之檢驗標準，下述何者正確？,總生菌數50 CFU/ml，大腸桿菌群6 MPN/100 ml,總生菌數100 CFU/ml，大腸桿菌群6 MPN/100 ml,總生菌數100 CFU/ml，大腸桿菌群12 MPN/100 ml,總生菌數200 CFU/ml，大腸桿菌群3 MPN/100 ml,B,,第一次
111,2022/5/21,食品品保初級工程師,食品科學概論,62,"以毛細管氣相層析法測定食用油之脂肪酸組成，通常先進行皂化反應，將甘油酯水解成脂
肪酸，再進行何種衍生化以利氣相層析儀分析？",離子化（Ionization）,甲基酯化（Methylation）,矽烷化（Silanization）,乙醯化（Acetylation）,B,,第一次
111,2022/5/21,食品品保初級工程師,食品科學概論,63,"利用高壓空氣，由粒狀或粉狀材料層的下部送入熱空氣，使食品原料成流動狀，加速熱風
與食品間之熱傳導狀態而進行乾燥的裝置，稱為：",氣流乾燥機,泡沫乾燥機,流動床乾燥機,噴霧乾燥機,C,,第一次
111,2022/5/21,食品品保初級工程師,食品科學概論,64,"下列何者為市售無菌加工牛乳常用的「超高溫瞬間殺菌（ultra-high temperature sterilization）」
條件？",63℃、1 小時,70℃、30 分鐘,100℃、5 分鐘,140℃、5 秒鐘,D,,第一次
111,2022/5/21,食品品保初級工程師,食品科學概論,65,蛋類在食品加工上被應用許多，請問冰淇淋、巧克力最常利用蛋中的那一部分？,三酸甘油酯,磷脂質,卵白蛋白,膽固醇,B,,第一次
111,2022/5/21,食品品保初級工程師,食品科學概論,66,下列病原菌何者屬於革蘭氏陽性菌（Gram-Positive）？,酵母菌（Saccharomyces cerevisiae）,腸炎弧菌（Vibrio parahaemolyticus）,沙門氏桿菌（Salmonella spp.）,金黃色葡萄球菌（Staphylococcus aureus）,D,,第一次
111,2022/5/21,食品品保初級工程師,食品品保概論,1,依我國相關規範，下列何種物質可用於鮮果及果菜之外皮作為農藥？,己二烯酸鉀,對羥苯甲酸異丁酯,聯苯,乳酸鏈球菌素,B,,第一次
111,2022/5/21,食品品保初級工程師,食品品保概論,2,"食品原料經進料檢驗合格，但在生產時發生不良率偏高進而實施再檢驗，請問此再檢驗之
費用應屬於？",預防成本,內部失敗成本,外部失敗成本,鑑定成本,B,,第一次
