year,date,subject,question_no,question,option_A,option_B,option_C,option_D,correct_answers,notes
113,2024/10/19,食品科學概論,28,有關醣類結構特性之敘述，下列何者正確？,果糖的環狀結構為六環,甘露糖是一種六碳醛糖,半乳糖屬於酮糖,葡萄糖為左旋糖，旋光度為- 52.2度,B,
113,2024/4/20,食品科學概論,28,請問下列那一種食品膠體之來源不是高等植物？,原果膠,阿拉伯膠,三仙膠,關華豆膠 ,C,
113,2024/10/19,食品科學概論,29,漁獲物屠宰後生化變化直接影響到漁產品的鮮美程度，下列敘述何者有誤？,高度緊迫會加速進入僵直期,ATP 耗盡啟動死後僵直程序,肌肉組織軟化主要與肌原纖維蛋白降解有關,核苷酸和游離胺基酸對鮮甜味貢獻很大,C,
113,2024/4/20,食品科學概論,29,小麥磨粉後需經老化（aging）始具黏彈性，其主要形成何種鍵結的網狀結構？,共價鍵,雙硫鍵,氫鍵,疏水鍵,B,
113,2024/10/19,食品科學概論,30,肉品中的肌紅素受到硫化氫和氧氣影響形成硫肌紅素時，肉品會呈現什麼顏色？,綠色,紅色,橘色,棕色,A,
113,2024/4/20,食品科學概論,30,下列何者為貝類主要的鮮味成分？,麩胺酸鈉（monosodium glutamate）,5-次黃嘌呤核苷酸（5-inosinic monophosphate）,琥珀酸鈉（sodium succinate）,5-鳥糞嘌呤核苷酸（5-guanosine monophosphate）,C,
113,2024/10/19,食品科學概論,31,下列何者與油脂氧化酸敗的測定數值無關？,酸價,皂化價,過氧化價,TBA值,B,
113,2024/4/20,食品科學概論,31,"離子交換層析輔以管柱後茚三酮（ninhydrin）偵測法是定量胺基酸分析中最常使用的方法
之一，何者有誤？",會產生特徵性的紫色或黃色產物,大部分胺基酸呈紫色，最大吸收波長為 570 nm,離胺酸因側鏈上多了胺基，會呈黃色，最大吸收波長為440 nm,大部分胺基酸在 20~500 pmol呈線性關係,C,
113,2024/10/19,食品科學概論,32,"最近市面上流行的rTG（Re-esterified Triglyceride）魚油，宣稱其加工技術可提高 Omega-3
脂肪酸的濃度至80%以上，下列何者不是Omega-3脂肪酸？",Eicosapentaenoic acid,Pentadecylic acid,Docosahexaenoic acid,Linolenic acid,B,
113,2024/4/20,食品科學概論,32,"烏梅蜜餞 10克添加月桂酸 15 μg，經前處理以乙醚萃取得上層液 2 mL，取 1 μL 注入氣相
層析管柱得己二烯酸吸收峰面積為 36000，月桂酸吸收峰面積為 6000，上二者之校正因子
為 1，則烏梅含己二烯酸之量為？",90 mg/kg,45 mg/kg,9 mg/kg,4.5 mg/kg,C,
113,2024/10/19,食品科學概論,33,哪種水分分析法較適用於測定高糖高蛋白低水分的樣品？,紅外線水分計法,減壓加熱乾燥法,卡爾費雪法,蒸餾法 ,C,
113,2024/4/20,食品科學概論,33,有關電子捕獲檢測器（ECD）的描述，何者有誤？,有不錯的線性感應範圍,廣泛應用檢測農藥和殺蟲劑的殘留,對鹵素化合物和帶共軛雙鍵的化合物有很好的感應,優質的特異性和靈敏度 ,A,
113,2024/10/19,食品科學概論,34,除非經中央主管機關核准，罐頭食品不可添加下列何者？,甜味劑,著色劑,防腐劑,乳化劑,C,
113,2024/4/20,食品科學概論,34,有關生蛋蒸煮成茶葉蛋後之生化變化的描述何者正確？,破壞一級結構,更容易被消化,結晶性變強,溶解度上升,B,
113,2024/10/19,食品科學概論,35,"下列有關油脂之自氧化作用（autoxidation）的敘述，請選出正確的選項？ a.脂肪酸不飽
和程度愈高則愈容易發生自氧化作用 b.氧氣是油脂自氧化作用的基質之一 c.紅外線比紫
外線有較高的油脂自氧化催化能力 d.溫度愈高，自氧化作用的速率愈快",abcd,abc,abd,cd,C,
113,2024/4/20,食品科學概論,35,下列有關於蛋白質與其溶解度之配對何者有誤？,彈性蛋白（elastin）—難溶於水,穀膠蛋白（gliadin）—可溶於 70-90%酒精溶液，但不溶於水,白蛋白（albumin）—可溶於水以及稀鹽、稀酸或稀鹼溶液,肌紅蛋白（myoglobin）—可溶於水以及稀酸或稀鹼溶液,D,
113,2024/10/19,食品科學概論,36,"下列有關直鏈澱粉與支鏈澱粉的敘述，請選出正確之選項？ a.兩者均具有 α-1, 4及α-1, 6 
的鍵結 b.支鏈澱粉可包覆碘分子而顯現出藍色 c.支鏈澱粉和直鏈澱粉皆不溶於冷水中，
易有沉澱現象產生 d.支鏈澱粉膨脹性比直鏈澱粉大",ac,cd,bc,bcd,B,
113,2024/4/20,食品科學概論,36,澱粉糊化有三個階段，下列何者的順序正確？,不可逆吸水-可逆吸水-澱粉粒解體,可逆吸水-不可逆吸水-澱粉粒解體,不可逆吸水-澱粉粒解體-可逆吸水,可逆吸水-澱粉粒解體-不可逆吸水,B,
113,2024/10/19,食品科學概論,37,下列何者為正確的凱氏氮定量法的實驗步驟？,消化分解滴定蒸餾,消化分解蒸餾滴定,蒸餾消化分解滴定,滴定蒸餾消化分解,B,
113,2024/4/20,食品科學概論,37,"最近市面上流行的 rTG（Re-esterified Triglyceride）魚油，宣稱其加工技術可提高 Omega-3
脂肪酸的濃度至 80%以上，下列何者不是 Omega-3脂肪酸？",Eicosapentaenoic acid,Pentadecylic acid,Docosahexaenoic acid,Linolenic acid,B,
113,2024/10/19,食品科學概論,38,"水活性測定儀利用氣流吹過食品上方，再以冷金鏡（chilled gold mirror）量測流動氣流之
哪一種物理特性？",熔點（melting point）,露點（dew point）,揮發點（volatile point）,三相點（triple point） ,B,
113,2024/4/20,食品科學概論,38,"依據我國「食品添加物使用範圍及限量暨規格標準」之規定，銅葉綠素鈉不得添加於下列
何種食品？",烘焙食品,油類食品,錠狀食品,蔬菜及水果之貯藏品,B,
113,2024/10/19,食品科學概論,39,下列何種氣相層析儀偵測器最適合測定有機氯農藥之殘留？,電子捕捉偵測器（ECD）,熱傳導型偵測器（TCD）,火焰離子偵測器（FID）,火焰光度偵測器（FPD）,A,
113,2024/4/20,食品科學概論,39,臺灣食品營養標示法規規範得免營養標示之包裝食品中，不包括下列何者？,衛生冰塊,礦泉水,電解水,鹽 ,C,
113,2024/10/19,食品科學概論,40,"樣品利用螢光光度計分析雞蛋中維生素 B 含量，設定的激發光波長及螢光檢測波長分別
2
為？",458 nm，606 nm,440 nm，565 nm,365 nm，435 nm,330 nm，436 nm,B,
113,2024/4/20,食品科學概論,40,我國規範檢驗食品中動物用藥殘留之 21項乙型受體素中，不包含下列何者？,孔雀綠（Aniline green）,萊克多巴胺（Ractopamine）,西布特羅（Cimbuterol）,克倫特羅（Clenbuterol）,A,
113,2024/10/19,食品科學概論,41,有關蛋白質變性之敘述，下列何者錯誤？,蛋白質變性後溶解度會降低,蛋白質在低溫下易受冰晶影響而變性,蛋白質變性可能為可逆反應亦可能為不可逆反應,蛋白質變性主要是因一級結構被破壞所導致,D,
113,2024/4/20,食品科學概論,41,有關油脂加工製造的氫化技術敘述，下列何者錯誤？,使油脂熔點提高、增加可塑性,使油脂之飽和單鍵（C-C）轉為不飽和雙鍵（C=C）,通常需要在高壓下行氫化作用,通常需要金屬當催化劑,B,
113,2024/10/19,食品科學概論,42,煮飯時若水分不足，容易無法煮熟，其主要原因是？,澎潤溫度降低,老化溫度升高,糊化溫度提高,不可逆吸水溫度降低,C,
113,2024/4/20,食品科學概論,42,有關營養標示中熱量的計算方式，下列何者錯誤？,以計算加總獲得,碳水化合物項下標示膳食纖維者，其膳食纖維熱量可忽略不計,有機酸之熱量得以每公克 3大卡計算,每份熱量計算方式，可以用每一百公克（或毫升）的熱量換算之,B,
113,2024/10/19,食品科學概論,43,"亞硝酸鹽為食品添加物，常被使用於香腸、臘肉、火腿、培根等食物中，下列敘述何者有
誤？",與肌紅素形成氧化氮肌紅素（nitrosomyoglobin）,主要與一級胺形成致癌物亞硝胺（nitrosoamine）,可抑制肉毒桿菌生長,在食品添加物的分類為保色劑 ,B,
113,2024/4/20,食品科學概論,43,欲製備 1 L 0.1 mol/L 的 KOH 溶液，需要從儲備液 18 mol/L 的 KOH 溶液取用多少 mL？,5.55,2.78,11.1,3.55,A,
113,2024/10/19,食品科學概論,44,以下何者不是油脂檢驗與品質鑑定的常見指標？,過氧化價（peroxide value）,共軛雙烯量（conjugated diene）,單酸甘油酯量（monoglyceride）,活性氧方法（active oxygen method）,C,
113,2024/4/20,食品科學概論,44,吸濕性較大的糖（ ）適合用於烘焙食品以延緩澱粉的（ ）作用？,葡萄糖，糊化,甘露糖，老化,轉化糖，老化,果糖，糊化,C,
113,2024/10/19,食品科學概論,45,魚漿煉製品和貢丸產品加工擂潰是針對何種蛋白質？,水溶性蛋白質,鹽溶性蛋白質,膠原蛋白,結締組織,B,
113,2024/4/20,食品科學概論,45,有關類類胡蘿蔔素敘述何者有誤？,自然界以反式比例較高,可能因高溫氧化引起異構化,順式：反式為 1：2時，人體吸收率較佳,存在不飽和油脂含量高的食品時，受高溫破壞越明顯 ,C,
113,2024/10/19,食品科學概論,46,"在食品加工上，脂解酶（lipase）可在何種環境下透過酯化／交酯化而生合成富含風味的
酯類？",低水活性,低脂溶性,高溫,低有機溶劑,A,
113,2024/4/20,食品科學概論,46,漁獲物屠宰後生化變化直接影響到漁產品的鮮美程度，下列敘述何者有誤？,高度緊迫會加速進入僵直期,ATP 耗盡啟動死後僵直程序,肌肉組織軟化主要與肌原纖維蛋白降解有關,核苷酸和游離胺基酸對鮮甜味貢獻很大,C,
113,2024/10/19,食品科學概論,47,有關電子自旋共振（ESR）分析的描述，何者有誤？,檢測自由基,檢測三重態分子,樣品水分太低會干擾共振效果,檢測順磁性金屬離子,C,
113,2024/4/20,食品科學概論,47,以下何者不是巧克力引起糖霜（sugar/fat bloom）的常見因素？,調溫不完全，缺乏穩定的結晶態,巧克力冷卻時相對濕度低導致乾燥速率不一,儲存溫度變動過大,"醣類結晶析出 
A",B,
113,2024/10/19,食品科學概論,48,有關感應耦合電漿發射光譜法（ICP-AES）的描述，電漿火焰主要為下列何種氣體？,氫氣,氬氣,氦氣,氧氣,B,
113,2024/4/20,食品科學概論,48,脂肪酸丙二醇酯為親脂性食品乳化劑，其應用的功能不包含以下哪項？,產品體積不變,因酯類取代油脂降低熱量而減少肥胖產生,增加蛋糕保水力,讓脂肪在蛋糕糊中均勻分布,B,
113,2024/10/19,食品科學概論,49,營養標示中[碳水化合物]的計算方式？,100(%)-蛋白質(%)-脂肪(%)-水分(%)-灰分(%),100(%)-蛋白質(%)-脂肪(%)-水分(%)-粗纖維(%),100(%)-總熱量(%)-蛋白質(%)-脂肪(%)-水分(%)-灰分(%),100(%)-蛋白質(%)-脂肪(%)-水分(%)-灰分(%)-維生素與礦物質(%) ,A,
113,2024/4/20,食品科學概論,49,不當減重時，身體會產生酮酸中毒症。導致此症狀是因下列何種狀況？,無糖可代謝，熱能改由脂肪供應,糖類代謝旺盛,神經病變,食用過多酮糖,A,
113,2024/10/19,食品科學概論,50,"近期食品安全事件中於辣椒粉中驗出蘇丹紅色素，在公告方法中以液相層析串聯質譜儀方
法測得蘇丹紅一號之定量離子對為下列何者？",m/z 277 > m/z 156,m/z 381 > m/z 224,m/z 249 > m/z 128,m/z 353 > 3 m/z 156,C,
113,2024/4/20,食品科學概論,50,紅肉與白肉有不同的肉品利用價值，何者對紅肉敘述有誤？,適合短暫劇烈性運動,較高氧化型代謝反應,粒線體數目較多,脂肪含量較高,A,
113,2024/10/19,食品科學概論,51,大豆沙拉油經那一種加工處理，最容易產生反式脂肪酸？,脫膠,漂白,冬化,氫化,D,
113,2024/4/20,食品科學概論,51,對於傳統果蔬罐頭的製造步驟，下列製作順序何者正確？,脫氣密封充填殺菌,脫氣充填密封殺菌,充填密封脫氣殺菌,充填脫氣密封殺菌,D,
113,2024/10/19,食品科學概論,52,下列何者不是蛋白質的測定方法：,凱氏定氮法,雙縮脲法,碘量法,福林酚法,C,
113,2024/4/20,食品科學概論,52,市售魚丸的製程中，下列哪個製程可去除酵素、胺、尿素等具腥臭味之物質？,水漂,擂潰,除筋,加熱成形,A,
113,2024/10/19,食品科學概論,53,下列何者適合用來評估長時間高溫油炸油的氧化指標？,皂化價,極性物質含量,過氧化價,碘價,B,
113,2024/4/20,食品科學概論,53,"一般冷凍調理食品依法規規定需於攝氏幾度下貯藏，可防止微生物、酵素與化學反應的品
質劣化？",0 ℃,-10 ℃,-12 ℃,-18 ℃,D,
113,2024/10/19,食品科學概論,54,下列何種胺基酸分子含有硫元素？,半胱胺酸（cysteine）,白胺酸（leucine）,酪胺酸（tyrosine）,組胺酸（histidine）,A,
113,2024/4/20,食品科學概論,54,"採用特殊的材料或裝置，在食品包裝後會與內部的空氣或包材產生交互作用，以達到延長
食品儲存期限的目的為下列何者？",智能包裝（Intelligent package）,智慧包裝（Smart package）,活性包裝（Active package）,互動式包裝（connected package）,C,
113,2024/10/19,食品科學概論,55,CNS 中規範的天然果汁合格品質標準之測定項目中，不包括下列何者？,灰分,粗蛋白含量,可溶性固形物,可滴定酸度 ,B,
113,2024/4/20,食品科學概論,55,組織化植物蛋白（俗稱人造肉）是利用下列那種加工技術製得？,奈米技術,膜處理技術,鼓型加工技術,擠壓加工技術,D,
113,2024/10/19,食品科學概論,56,"大陸三鹿毒奶粉食品安全事件中之攙偽三聚氰胺以提高其蛋白質含量，當初若使用下列何
者檢測方法可準確量測出其蛋白質正確含量？",凱氏定氮法,雙縮脲法,杜馬斯燃燒測氮法,索氏萃取重量法,B,
113,2024/4/20,食品科學概論,56,在傳統的紅外線吸收光譜圖之圖例中，請問 X軸與 Y 軸分別是哪兩個變因？,吸光度、波數,吸光度、頻率,波數、吸光度,頻率、吸光度,C,
113,2024/10/19,食品科學概論,57,在魚漿加工過程下，有關凝膠結構崩解的最佳溫度範圍為？,41~50℃,51~60℃,61~70℃,71~80℃,C,
113,2024/4/20,食品科學概論,57,一般食品中氮的組成通常占蛋白質含量的多少百分比？,6-12%,13-19%,21-26%,27-35% ,B,
113,2024/10/19,食品科學概論,58,下列何種處理方法，為利用水形成之空泡（洞）作用來清洗果實？,浮游洗淨法（flotationcleaningwashing）,超音波洗淨法（ultrasoniccleaning）,酵素處理法（enzymetreatment）,超過濾法（ultrafiltration）,B,
